BCF-ch U18 ,Rhyl,1969.??.??,?,"Miles, Anthony J","Dennis, JR.",,,C55,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d4', 'exd4'], ['O-O', 'Bc5'], ['e5', 'd5'], ['exf6', 'dxc4'], ['Re1+', 'Be6\n'], ['Ng5', 'Qd5'], ['Nc3', 'Qf5'], ['Nce4', 'Bb6'], ['fxg7', 'Rg8'], ['g4', 'Qg6'], ['Nxe6', 'fxe6'], ['Bg5', 'Rxg7\n'], ['Nf6+', 'Kf8'], ['Qf3', 'Rf7'], ['Rxe6', 'Qxg5'], ['Nxh7+', 'Kg7'], ['Qxf7+', 'Kxf7'], ['Nxg5+', 'Kg7\n'], ['h4', 'Rf8'], ['Rxc6', '']]",1-0
Dortmund,Dortmund,1979.??.??,11,"Miles, Anthony J","Nikolac, Juraj",,,C54,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d3', 'd6'], ['b4', 'Bb6'], ['a4', 'a5'], ['b5', 'Ne7'], ['O-O', 'O-O\n'], ['Nbd2', 'Ng6'], ['Ba2', 'c6'], ['Ba3', 'Re8'], ['Qc2', 'Bc7'], ['Rfe1', 'Nh5'], ['d4', 'Nhf4'], ['Rab1', 'Qf6\n'], ['b6', 'Bd8'], ['Bc4', 'Bg4'], ['Re3', 'Nf8'], ['Bf1', 'exd4'], ['Nxd4', 'd5'], ['Rg3', 'Bh5'], ['Nf5', 'Bg6\n'], ['Nd6', 'Re7'], ['c4', 'N8e6'], ['Nf5', 'Bxf5'], ['Bxe7', 'Qxe7'], ['cxd5', 'cxd5'], ['exf5', 'Nd4'], ['Qa2', 'Nfe2+\n'], ['Kh1', 'Nxg3+'], ['hxg3', 'Qd6'], ['Bd3', 'Bxb6'], ['Qb2', 'Bc5'], ['Qxb7', 'Re8'], ['Nf1', 'Nc6'], ['Qb2', 'Ne5\n'], ['Bb5', 'Ng4'], ['Qd2', 'Nxf2+'], ['Kh2', 'Ng4+'], ['Kh3', 'Nf2+'], ['Kh2', 'Re4']]",0-1
Johannesburg,Johannesburg,1979.??.??,?,"Miles, Anthony J","Kortschnoj, Viktor",,,C54,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d4', 'exd4'], ['cxd4', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Nbxd2', 'd5\n'], ['exd5', 'Nxd5'], ['Qb3', 'Nce7'], ['O-O', 'O-O'], ['Ne5', 'c6'], ['Ne4', 'Qb6'], ['Rad1', 'Qxb3'], ['Bxb3', 'Rd8\n'], ['Rfe1', 'Kf8'], ['f3', 'f6'], ['Nc4', 'b6'], ['Kf2', 'Ba6'], ['g4', 'Rd7'], ['g5', 'Bxc4'], ['Bxc4', 'f5\n'], ['Nc3', 'Nf4'], ['Ne2', 'Nxe2'], ['Rxe2', 'Rad8'], ['Ke3', 'b5'], ['Be6', 'Rd6'], ['Kf4', 'Rxd4+'], ['Rxd4', 'Rxd4+\n'], ['Ke5', 'c5'], ['Bb3', 'Rd8'], ['Be6', 'Nc6+'], ['Kf4', 'Nd4'], ['Re5', 'g6'], ['Bd5', 'a5'], ['b3', 'Rd7\n'], ['a4', 'c4'], ['bxc4', 'bxa4'], ['Re3', 'Re7'], ['Rxe7', 'Kxe7'], ['Ke3', 'a3'], ['c5', 'Nc2+']]",0-1
Johannesburg,Johannesburg,1979.??.??,?,"Kortschnoj, Viktor","Miles, Anthony J",,,D90,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Nf3', 'Bg7'], ['cxd5', 'Nxd5'], ['Bd2', 'c5'], ['Rc1', 'Nxc3'], ['Bxc3', 'cxd4\n'], ['Nxd4', 'O-O'], ['e3', 'Bd7'], ['Be2', 'Nc6'], ['O-O', 'Nxd4'], ['Bxd4', 'Bc6'], ['Bxg7', 'Kxg7'], ['b4', 'Qxd1\n'], ['Rfxd1', 'Rac8'], ['b5', 'Be4'], ['g4', 'Rxc1'], ['Rxc1', 'Rd8'], ['Rc7', 'Kf6'], ['f3', 'Rd2'], ['Kf1', 'Bd3\n'], ['Bxd3', 'Rxd3'], ['Ke2', 'Ra3'], ['Rxb7', 'h5'], ['h4', 'e5'], ['g5+', 'Ke6'], ['Rc7', 'Rxa2+'], ['Kd3', 'Ra3+\n'], ['Kc4', 'Rxe3'], ['Rxa7', 'Rxf3'], ['Ra6+', 'Kd7'], ['Kd5', 'Kc7'], ['Rf6', 'Rh3'], ['Rxf7+', 'Kb6'], ['Rf6+', 'Kxb5\n'], ['Rxg6', 'Rxh4'], ['Kxe5', 'Kc5'], ['Rh6', 'Rg4'], ['Kf5', 'Rg1'], ['g6', 'Kd5'], ['Kf6', 'Rf1+'], ['Ke7', 'Re1+\n'], ['Kf7', 'Rf1+'], ['Kg8', '']]",1-0
Johannesburg,Johannesburg,1979.??.??,?,"Kortschnoj, Viktor","Miles, Anthony J",,,D12,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'Bf5'], ['Bd3', 'Bxd3'], ['Qxd3', 'e6'], ['O-O', 'Nbd7'], ['Nbd2', 'Be7\n'], ['Rd1', 'O-O'], ['e4', 'a5'], ['a4', 'Qc7'], ['e5', 'Ne8'], ['b3', 'f5'], ['exf6', 'Rxf6'], ['Nf1', 'Nd6'], ['Ng3', 'Raf8\n'], ['Re1', 'Nf7'], ['Nh5', 'Rf5'], ['Ng3', 'Rf6'], ['cxd5', 'cxd5'], ['Nh5', 'Rf5'], ['Rxe6', 'Rxh5'], ['Rxe7', 'Nd8\n'], ['Ba3', 'Rxf3'], ['Qxf3', 'Qxh2+'], ['Kf1', 'Nf6'], ['Re8+', 'Kf7'], ['Rf8+', 'Kg6'], ['g4', 'Rg5'], ['Bc1', '']]",1-0
Johannesburg,Johannesburg,1979.??.??,?,"Miles, Anthony J","Kortschnoj, Viktor",,,C54,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d4', 'exd4'], ['cxd4', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Nbxd2', 'd5\n'], ['exd5', 'Nxd5'], ['Qb3', 'Na5'], ['Qa4+', 'Nc6'], ['Qb3', 'Na5'], ['Qa4+', 'Nc6']]",1/2-1/2
Johannesburg,Johannesburg,1979.??.??,?,"Miles, Anthony J","Unzicker, Wolfgang",,,E12,"[['c4', 'Nf6'], ['Nf3', 'b6'], ['d4', 'e6'], ['Bf4', 'Bb7'], ['e3', 'Bb4+'], ['Nfd2', 'O-O'], ['a3', 'Be7'], ['Nc3', 'd5\n'], ['cxd5', 'Nxd5'], ['Nxd5', 'Bxd5'], ['Qc2', 'c5'], ['dxc5', 'Bxc5'], ['Ne4', 'Nd7'], ['Rd1', 'Qc8'], ['Bd3', 'Bxe4\n'], ['Bxe4', 'Nf6'], ['Bd3', 'Be7'], ['Qe2', 'Qc5'], ['h3', 'Nd5'], ['Bg3', 'Rad8'], ['O-O', 'Bd6'], ['Rc1', 'Qa5\n'], ['Bxd6', 'Rxd6'], ['Rfd1', 'Rfd8'], ['Bb5', 'Ne7'], ['Rxd6', 'Rxd6'], ['Rc3', 'Rd5'], ['a4', 'Qb4'], ['Rc7', 'a5\n'], ['g3', 'g6'], ['Kg2', 'Qd6'], ['Rd7', 'Qc5'], ['Ra7', 'Rd8'], ['Qf3', 'Nf5'], ['e4', '']]",1/2-1/2
Johannesburg,Johannesburg,1979.??.??,?,"Unzicker, Wolfgang","Miles, Anthony J",,,D25,"[['d4', 'd5'], ['c4', 'dxc4'], ['Nf3', 'Nf6'], ['e3', 'Bg4'], ['Bxc4', 'e6'], ['Nc3', 'Nbd7'], ['O-O', 'Bd6'], ['h3', 'Bh5\n'], ['e4', 'e5'], ['Be3', 'O-O'], ['Be2', 'Re8'], ['d5', 'Bg6'], ['Nd2', 'Bc5'], ['Bxc5', 'Nxc5'], ['Bb5', 'Re7\n'], ['Re1', 'Rc8'], ['b4', 'c6'], ['bxc5', 'cxb5'], ['Nb3', 'b4'], ['d6', 'Rd7'], ['Nd5', 'Nxe4'], ['Ne7+', 'Rxe7\n'], ['dxe7', 'Qxe7'], ['Qd5', 'Nc3'], ['Qxe5', 'Qxe5'], ['Rxe5', 'Kf8'], ['a3', 'bxa3'], ['Rxa3', 'f6'], ['Re3', 'Nb5\n'], ['Ra5', 'a6'], ['Ra1', 'Bf7'], ['Rd1', 'Bxb3'], ['Rxb3', 'Rxc5'], ['Rd7', 'b6'], ['Rg3', 'g5'], ['Rxh7', 'Nd6\n'], ['Rd3', 'Rc6'], ['Rd7', 'Ne4'], ['Ra7', 'Rc1+'], ['Kh2', 'Rh1+'], ['Kxh1', 'Nxf2+'], ['Kg1', 'Nxd3'], ['Rxa6', 'Kf7\n'], ['Rxb6', 'Kg6'], ['Kf1', 'Kf5'], ['Ke2', 'Ne5'], ['Rb4', 'Nc6'], ['Ra4', 'Ne7'], ['Rc4', 'Ng6'], ['Ke3', 'Nh4\n'], ['g3', 'Ng6'], ['Rc5+', 'Ke6'], ['Ke4', 'Ne7'], ['Ra5', 'Kf7'], ['Ra7', 'Ke6'], ['h4', 'Nc8'], ['Ra6+', 'Nd6+\n'], ['Rxd6+', 'Kxd6'], ['hxg5', 'Ke6'], ['gxf6', 'Kxf6'], ['Kf4', 'Kg6'], ['Kg4', 'Kf6'], ['Kh5', '']]",1-0
Johannesburg,Johannesburg,1979.??.??,?,"Lein, Anatoly","Miles, Anthony J",,,E14,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['e3', 'Bb7'], ['Bd3', 'Ne4'], ['Nc3', 'f5'], ['Bxe4', 'fxe4'], ['Nd2', 'Qg5\n'], ['O-O', 'd5'], ['f3', 'Qxe3+'], ['Kh1', 'Qxd4'], ['fxe4', 'Na6'], ['Nb5', 'Qe5'], ['exd5', 'O-O-O'], ['Nf3', 'Qh5\n'], ['Ng5', '']]",1-0
Lone Pine op,Lone Pine,1979.??.??,1,"Miles, Anthony J","Silman, Jeremy D",,,D38,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'd5'], ['Nc3', 'Bb4'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['e3', 'O-O'], ['Qb3', 'c5\n'], ['cxd5', 'exd5'], ['a3', 'Bxc3+'], ['Qxc3', 'Nd7'], ['Be2', 'c4'], ['b3', 'cxb3'], ['Qxb3', 'Qd6'], ['Qb4', 'Qb8\n'], ['O-O', 'Nf6'], ['Rfc1', 'Bg4'], ['Rab1', 'Bf5'], ['Rb3', 'Rc8'], ['Rxc8+', 'Bxc8'], ['Qe7', 'Bd7'], ['Ne5', 'Qe8\n'], ['Qxe8+', 'Bxe8'], ['Rxb7', 'Rc8'], ['f3', 'a5'], ['Bb5', 'Rc3'], ['a4', 'Rxe3'], ['Ra7', 'Bxb5'], ['axb5', 'Ra3\n'], ['b6', 'Rb3'], ['b7', 'Kh7'], ['Nc6', 'Nd7'], ['Nxa5', 'Rb4'], ['Ra8', 'Rb5'], ['Rd8', 'Rxa5'], ['Rxd7', 'Rb5\n'], ['Rxf7', 'Kg6'], ['Rc7', 'Kf6'], ['h4', '']]",1-0
Lone Pine op,Lone Pine,1979.??.??,2,"Ree, Hans","Miles, Anthony J",,,D25,"[['d4', 'd5'], ['c4', 'dxc4'], ['Nf3', 'Nf6'], ['e3', 'Bg4'], ['Bxc4', 'e6'], ['h3', 'Bh5'], ['O-O', 'Nbd7'], ['b3', 'c5\n'], ['Be2', 'cxd4'], ['Nxd4', 'Bxe2'], ['Qxe2', 'Bc5'], ['Bb2', 'O-O'], ['Rd1', 'a6'], ['Nc3', 'Qe7'], ['Na4', 'Ba7\n'], ['Rac1', 'Rac8']]",1/2-1/2
Lone Pine op,Lone Pine,1979.??.??,3,"Miles, Anthony J","Kaplan, Julio P",,,E03,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'd5'], ['g3', 'dxc4'], ['Bg2', 'Nbd7'], ['Qa4', 'a6'], ['Qxc4', 'b5'], ['Qc6', 'Rb8\n'], ['Bf4', 'Nd5'], ['Bg5', 'Be7'], ['Qc1', 'Bb7'], ['a4', 'bxa4'], ['O-O', 'O-O'], ['Rxa4', 'c5'], ['Rd1', 'Bxg5\n'], ['Nxg5', 'N7b6'], ['Ra1', 'cxd4'], ['Rxd4', '']]",1/2-1/2
Lone Pine op,Lone Pine,1979.??.??,4,"Ligterink, Gert","Miles, Anthony J",,,B42,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Bd3', 'Nc6'], ['Nxc6', 'dxc6'], ['Nd2', 'e5'], ['Qh5', 'Bd6\n'], ['Nc4', 'Bc7'], ['Bg5', 'Nf6'], ['Qe2', 'h6'], ['Bh4', 'Qe7'], ['O-O', 'g5'], ['Bg3', 'h5'], ['f3', 'h4'], ['Bf2', 'Nh5\n'], ['Nb6', 'Rb8'], ['Nxc8', 'Rxc8'], ['Rfd1', 'Nf4'], ['Qe1', 'Bd6'], ['Rd2', 'Bc5'], ['Rad1', 'O-O'], ['Bf1', 'Rcd8\n'], ['g3', 'Nh5'], ['Bxc5', 'Qxc5+'], ['Qf2', 'Qe7'], ['Bh3', 'Rxd2'], ['Rxd2', 'Rd8'], ['Kg2', 'hxg3'], ['hxg3', 'Nf6\n'], ['Qe3', 'Ne8'], ['Kf2', 'Kf8'], ['Ke2', 'f6'], ['Rxd8', 'Qxd8'], ['Qc5+', 'Qe7'], ['b4', 'Qxc5'], ['bxc5', 'Ke7\n'], ['Kd3', 'Nc7'], ['Kc4', 'a5'], ['Kb3', 'Na6'], ['Ka4', 'Kd8'], ['Kxa5', 'Kc7'], ['Bg4', 'Nxc5'], ['Kb4', 'Kb6\n'], ['Bf5', 'Na6+'], ['Kc4', 'Ka5'], ['Kb3', 'Kb5'], ['c3', 'Nc5+'], ['Kc2', 'Ka4'], ['Bg6', 'Ka3'], ['Bf7', 'g4\n'], ['fxg4', 'Nxe4'], ['Kd3', 'Nd6'], ['Be6', 'c5'], ['c4', 'Kxa2'], ['Kc3', 'Kb1'], ['Bd5', 'Kc1'], ['g5', 'fxg5\n'], ['Bf3', 'e4'], ['Bg4', 'b6']]",0-1
Lone Pine op,Lone Pine,1979.??.??,5,"Miles, Anthony J","Diesen, Mark C",,,A28,"[['c4', 'e5'], ['Nc3', 'Nf6'], ['Nf3', 'Nc6'], ['e3', 'Bb4'], ['Nd5', 'a5'], ['a3', 'Be7'], ['d4', 'd6'], ['Be2', 'O-O\n'], ['b3', 'Re8'], ['Bb2', 'Bf8'], ['Qc2', 'exd4'], ['Nxd4', 'Nxd5'], ['cxd5', 'Nxd4'], ['Bxd4', 'Qg5'], ['Bf3', 'Bg4\n'], ['Bxg4', 'Qxg4'], ['O-O', 'Qd7'], ['Rfc1', 'Rec8'], ['a4', 'c5'], ['Bc3', 'b5'], ['Qd2', 'Rcb8'], ['Ra2', 'Rb7\n'], ['e4', 'Re8'], ['Re1', 'f5'], ['e5', 'dxe5'], ['Bxe5', 'c4'], ['bxc4', 'Bb4'], ['Bc3', 'Rxe1+'], ['Qxe1', 'bxc4\n'], ['Rb2', 'h6'], ['Qe6+', '']]",1/2-1/2
Lone Pine op,Lone Pine,1979.??.??,6,"Seirawan, Yasser","Miles, Anthony J",,,A20,"[['g3', 'e5'], ['c4', 'c6'], ['Bg2', 'd5'], ['cxd5', 'cxd5'], ['d4', 'e4'], ['f3', 'f5'], ['Nh3', 'Nc6'], ['O-O', 'Be7\n'], ['Nc3', 'Nf6'], ['Bg5', 'Be6'], ['Nf4', 'Bf7'], ['e3', 'O-O'], ['fxe4', 'dxe4'], ['Bh3', 'g6'], ['g4', 'fxg4\n'], ['Bxf6', 'gxh3'], ['Bxe7', 'Qxe7'], ['Qg4', 'Bc4'], ['Rf2', 'Rf5'], ['Nxh3', 'Rh5'], ['Rg2', 'Rh4'], ['Qg3', 'Rf8\n'], ['Ng5', 'Rh5'], ['b3', 'Bd3'], ['Nd5', 'Qd7'], ['Nf4', 'Rh6'], ['Rd1', 'Rf5'], ['h4', 'Nxd4'], ['exd4', 'Qxd4+\n'], ['Kh2', 'Qe5'], ['Ngh3', 'Qf6'], ['h5', 'Bb5'], ['Rgd2', 'g5'], ['Rd5', 'Rxd5'], ['Rxd5', 'Qb2+'], ['Ng2', 'Rxh5\n'], ['Rxb5', '']]",1-0
Lone Pine op,Lone Pine,1979.??.??,7,"Miles, Anthony J","Reshevsky, Samuel Herman",,,E12,"[['d4', 'Nf6'], ['Nf3', 'b6'], ['c4', 'e6'], ['Bf4', 'Bb7'], ['e3', 'Be7'], ['h3', 'O-O'], ['Nc3', 'd5'], ['cxd5', 'Nxd5\n'], ['Nxd5', 'Bxd5'], ['Bd3', 'Bb4+'], ['Ke2', 'Bd6'], ['Bxd6', 'cxd6'], ['Qc2', 'h6'], ['Rhc1', 'Bc6'], ['Qb3', 'Bb7\n'], ['Rc3', 'Nd7'], ['Rac1', 'e5'], ['dxe5', 'Nc5'], ['Qc2', 'dxe5'], ['Bb5', 'a6'], ['b4', 'axb5'], ['bxc5', 'b4\n'], ['Rb3', 'bxc5'], ['Qxc5', 'Rc8']]",0-1
Lone Pine op,Lone Pine,1979.??.??,8,"Bradford, Joseph M","Miles, Anthony J",,,A05,"[['Nf3', 'Nf6'], ['g3', 'b5'], ['Bg2', 'Bb7'], ['a4', 'b4'], ['b3', 'e6'], ['Bb2', 'd5'], ['O-O', 'Nbd7'], ['d3', 'Rb8\n'], ['Nbd2', 'Bc5'], ['e4', 'dxe4'], ['Nxe4', 'Nxe4'], ['dxe4', 'Nf6'], ['Qe2', 'O-O'], ['Rad1', 'Qe7'], ['Ne5', 'Rfd8\n'], ['Qc4', 'a5'], ['Rd3', 'Rxd3'], ['cxd3', 'Bb6'], ['Bd4', 'Bxd4'], ['Qxd4', 'c5'], ['Qe3', 'Rc8'], ['Rc1', 'h6\n'], ['f4', 'Ba6'], ['h3', 'Qd6'], ['Rc2', 'Kf8'], ['Kf2', 'Rc7'], ['Bf3', 'Ke8'], ['Rc1', 'Nd7'], ['Nc4', 'Bxc4\n'], ['dxc4', 'Qd4'], ['Rd1', 'Qxe3+'], ['Kxe3', 'Nb8'], ['e5', 'Rd7'], ['Rxd7', 'Kxd7'], ['g4', 'g5'], ['f5', 'Ke7\n'], ['Bb7', 'f6'], ['exf6+', 'Kxf6'], ['fxe6', 'Kxe6'], ['Ke4', 'Kd6'], ['Kf5', 'Nd7'], ['Be4', 'Ne5'], ['Kf6', 'Nd7+\n'], ['Kf5', 'Ne5'], ['Kf6', '']]",1/2-1/2
Lone Pine op,Lone Pine,1979.??.??,9,"Miles, Anthony J","Petursson, Margeir",,,A07,"[['g3', 'Nf6'], ['Bg2', 'd5'], ['Nf3', 'Bf5'], ['O-O', 'c6'], ['d3', 'h6'], ['Nbd2', 'e6'], ['Qe1', 'Be7'], ['e4', 'Bh7\n'], ['Qe2', 'O-O'], ['b3', 'a5'], ['a4', 'Na6'], ['Bb2', 'Nc5'], ['e5', 'Nfd7'], ['Nd4', 'Qc7'], ['f4', 'Rab8\n'], ['Rae1', 'Rfe8'], ['f5', 'exf5'], ['Nxf5', 'Ne6'], ['Qg4', 'Bxf5'], ['Rxf5', 'Bb4'], ['c3', 'Bf8'], ['d4', 'b5\n'], ['axb5', 'Rxb5'], ['Ref1', 'Nd8'], ['Bc1', 'Nb6'], ['c4', 'dxc4'], ['bxc4', 'Rb4'], ['Ne4', '']]",1-0
Riga Interzonal,Riga,1979.??.??,1,"Miles, Anthony J","Rodriguez, Ruben",,,D85,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['Nf3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'c5'], ['Be3', 'Nc6\n'], ['Rc1', 'cxd4'], ['cxd4', 'O-O'], ['d5', 'Na5'], ['Be2', 'e6'], ['d6', 'e5'], ['Rc7', 'Be6'], ['Ng5', 'Rc8\n'], ['Nxe6', 'fxe6'], ['Rxc8', 'Qxc8'], ['O-O', 'Nc6'], ['d7', 'Qc7'], ['Bg4', 'Nd4'], ['Bxd4', 'exd4'], ['Qb3', 'Kh8\n'], ['Qxe6', 'Be5'], ['g3', 'Bf6'], ['Kg2', 'Kg7'], ['Qd5', 'b6'], ['Re1', 'Qc5'], ['Qb7', 'Bd8'], ['e5', 'd3\n'], ['Re3', 'd2'], ['e6', 'Kh6'], ['Qe4', 'Be7'], ['h4', 'Kg7'], ['Qe5+', 'Qxe5'], ['Rxe5', 'h5'], ['Bd1', 'Kf6\n'], ['Re4', 'Bc5'], ['Rf4+', '']]",1-0
Riga Interzonal,Riga,1979.??.??,2,"Tseshkovsky, Vitaly","Miles, Anthony J",,,B78,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'Bg7'], ['f3', 'O-O'], ['Qd2', 'Nc6\n'], ['Bc4', 'Bd7'], ['h4', 'Rc8'], ['Bb3', 'h5'], ['O-O-O', 'Ne5'], ['Kb1', 'Nc4'], ['Bxc4', 'Rxc4'], ['Nb3', 'Qc7\n'], ['Bd4', 'Bc6'], ['Qe2', 'b5'], ['e5', 'Nd5'], ['exd6', 'Qxd6'], ['Nxd5', 'Bxd5'], ['Bxg7', 'Kxg7'], ['Qe3', 'e6\n'], ['Qxa7', 'Ra4'], ['Qe3', 'Rfa8'], ['a3', 'Qg3'], ['Nc5', 'Rxh4'], ['Rxh4', 'Qxh4'], ['Nd7', 'Rd8'], ['Qe5+', 'Kh6\n'], ['f4', 'Bxg2'], ['Rd2', 'Bc6'], ['Nc5', 'f6'], ['Qe3', 'Rxd2'], ['Qxd2', 'Qh1+']]",0-1
Riga Interzonal,Riga,1979.??.??,3,"Miles, Anthony J","Polugaevsky, Lev",,,E15,"[['Nf3', 'Nf6'], ['c4', 'e6'], ['d4', 'b6'], ['g3', 'Ba6'], ['b3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'c6'], ['O-O', 'd5\n'], ['Bc3', 'Nbd7'], ['Nbd2', 'O-O'], ['Bb2', 'c5'], ['dxc5', 'bxc5'], ['e3', 'Bb7'], ['Qc2', 'a5'], ['Rad1', 'Qc7\n'], ['Nb1', 'Bc6'], ['Rc1', 'Rfd8'], ['cxd5', 'Nxd5'], ['a3', 'a4'], ['b4', 'Rac8'], ['bxc5', 'Nxc5'], ['Nd4', 'Bb7\n'], ['Ba1', 'Qb6'], ['Qa2', 'Nb3'], ['Rxc8', 'Rxc8'], ['Nd2', 'Nxd2'], ['Qxd2', 'Bxa3'], ['Qa2', 'Qc5'], ['Nc2', 'Qxc2\n'], ['Qxa3', 'Ba6'], ['Re1', 'Qd2'], ['Rb1', 'h6'], ['Be4', 'Nf6'], ['Bxf6', 'gxf6'], ['Kg2', 'f5'], ['Qxa4', 'Be2\n'], ['Bc6', 'Bd3'], ['Rd1', 'Qc2'], ['Bd7', 'Rd8'], ['Ra1', 'Be4+'], ['Kg1', 'Qxa4'], ['Bxa4', 'Ra8'], ['Ra2', 'Bd5\n'], ['Ra3', 'Kg7'], ['Kf1', 'Be4'], ['Ke1', 'Bc2'], ['Bxc2', 'Rxa3'], ['Bd1', 'Ra1'], ['Kd2', 'Kf6'], ['Bf3', 'Ke5\n'], ['Bg2', 'Ra2+'], ['Ke1', 'Kd6'], ['Bf3', 'Kc5'], ['Bg2', 'Rb2'], ['Bf1', 'Rb1+'], ['Ke2', 'Kc4'], ['Bg2', 'Rb2+\n'], ['Ke1', 'Kc3'], ['Bf1', 'e5'], ['Bg2', 'f6'], ['Bh3', 'f4'], ['exf4', 'exf4'], ['Bg4', 'Kd3'], ['Bf5+', 'Kd4\n'], ['gxf4', 'Kd5'], ['Kf1', 'Rb4'], ['Kg2', 'Rxf4'], ['Bd3', 'Rb4'], ['Kf3', 'Ke5'], ['Bf1', 'h5'], ['Ba6', 'Rb3+\n'], ['Kg2', 'h4'], ['Bc8', 'f5'], ['Bd7', 'Rc3'], ['Be8', 'Ke4'], ['Bh5', 'h3+'], ['Kf1', 'Kd3']]",0-1
Riga Interzonal,Riga,1979.??.??,4,"Romanishin, Oleg M","Miles, Anthony J",,,A46,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['g3', 'b5'], ['Bg2', 'Bb7'], ['O-O', 'c5'], ['Bg5', 'Be7'], ['dxc5', 'Bxc5'], ['Nc3', 'a6\n'], ['e4', 'h6'], ['Bxf6', 'gxf6'], ['e5', 'f5'], ['Ne2', 'Nc6'], ['Nf4', 'h5'], ['h4', 'Qc7'], ['Qe2', 'O-O-O\n'], ['c3', 'Rdg8'], ['Kh2', 'd6'], ['Nd3', 'Nxe5'], ['Nfxe5', 'Bxg2'], ['Kxg2', 'dxe5'], ['a4', 'Bd6'], ['axb5', 'axb5\n'], ['Rfd1', 'Qb7+'], ['Kh2', 'e4'], ['Nb4', '']]",1/2-1/2
Riga Interzonal,Riga,1979.??.??,5,"Miles, Anthony J","Kuzmin, Gennadi P",,,E43,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'b6'], ['f3', 'Nh5'], ['Nh3', 'f5'], ['e4', 'O-O'], ['Bg5', 'Qe8'], ['exf5', 'h6\n'], ['Bd2', 'Nc6'], ['Nb5', 'exf5+'], ['Be2', 'Qd8'], ['Bxb4', 'Nxb4'], ['Qd2', 'a5'], ['a3', 'Nc6'], ['O-O-O', 'a4\n'], ['Kb1', 'Na5'], ['Qc2', 'Nb3'], ['g4', 'fxg4'], ['fxg4', 'd6'], ['Qg6', 'Nf6'], ['Bf3', 'd5'], ['cxd5', 'Bd7\n'], ['Nc3', 'Qe8'], ['Qd3', 'Nxg4'], ['Be4', 'Rd8'], ['Qg3', 'Qe7'], ['Qxc7', 'Rc8'], ['d6', 'Qe8'], ['Rhe1', 'Kh8\n'], ['Bc2', 'Ne3'], ['Rxe3', 'Qxe3'], ['Qxd7', 'Rxc3'], ['bxc3', 'Qxc3'], ['Bf5', 'Qa1+'], ['Kc2', 'Nxd4+\n'], ['Rxd4', 'Qxd4'], ['Qe6', 'Qc5+'], ['Kd3', 'Rxf5'], ['Ke4', 'Qc2+'], ['Kd4', 'Qd1+']]",0-1
